Date,Time,Easting,Northing,Datetime
2024-09-19,22:19:49.606,472176.046100,6430871.779700,2024-09-19 22:19:49.606
2024-09-19,22:19:51.457,472180.160400,6430871.062000,2024-09-19 22:19:51.457
2024-09-19,22:19:53.286,472184.267800,6430871.008500,2024-09-19 22:19:53.286
2024-09-19,22:19:55.126,472188.393000,6430870.039300,2024-09-19 22:19:55.126
2024-09-19,22:19:56.960,472192.487700,6430870.812600,2024-09-19 22:19:56.960
2024-09-19,22:19:58.790,472196.547200,6430870.452500,2024-09-19 22:19:58.790
2024-09-19,22:20:00.650,472200.695200,6430870.349300,2024-09-19 22:20:00.650
2024-09-19,22:20:02.490,472204.833900,6430870.507500,2024-09-19 22:20:02.490
2024-09-19,22:20:04.329,472208.950800,6430870.026700,2024-09-19 22:20:04.329
2024-09-19,22:20:06.168,472213.101600,6430869.788600,2024-09-19 22:20:06.168
2024-09-19,22:20:08.002,472217.241200,6430869.652500,2024-09-19 22:20:08.002
2024-09-19,22:20:09.847,472221.381500,6430869.718400,2024-09-19 22:20:09.847
2024-09-19,22:20:11.686,472225.489400,6430869.592300,2024-09-19 22:20:11.686
2024-09-19,22:20:13.520,472229.595400,6430868.905800,2024-09-19 22:20:13.520
2024-09-19,22:20:15.357,472233.683500,6430869.470700,2024-09-19 22:20:15.357
2024-09-19,22:20:17.204,472237.848000,6430868.835800,2024-09-19 22:20:17.204
2024-09-19,22:20:19.055,472241.984600,6430868.500400,2024-09-19 22:20:19.055
2024-09-19,22:20:20.896,472246.122400,6430868.680000,2024-09-19 22:20:20.896
2024-09-19,22:20:22.739,472250.263500,6430868.666300,2024-09-19 22:20:22.739
2024-09-19,22:20:24.569,472254.384000,6430868.831200,2024-09-19 22:20:24.569
2024-09-19,22:20:26.405,472258.501700,6430868.442600,2024-09-19 22:20:26.405
2024-09-19,22:20:28.264,472262.660100,6430868.577400,2024-09-19 22:20:28.264
2024-09-19,22:20:30.096,472266.752200,6430867.806600,2024-09-19 22:20:30.096
2024-09-19,22:20:31.926,472270.878400,6430867.971100,2024-09-19 22:20:31.926
2024-09-19,22:20:33.778,472275.016400,6430867.327700,2024-09-19 22:20:33.778
2024-09-19,22:20:35.630,472279.198900,6430866.978300,2024-09-19 22:20:35.630
2024-09-19,22:20:37.482,472283.376700,6430867.406400,2024-09-19 22:20:37.482
2024-09-19,22:20:39.317,472287.457400,6430866.908100,2024-09-19 22:20:39.317
2024-09-19,22:20:41.149,472291.586900,6430866.924000,2024-09-19 22:20:41.149
2024-09-19,22:20:43.012,472295.751000,6430866.917500,2024-09-19 22:20:43.012
2024-09-19,22:20:44.859,472299.875300,6430866.668100,2024-09-19 22:20:44.859
2024-09-19,22:20:46.695,472304.005100,6430866.501700,2024-09-19 22:20:46.695
2024-09-19,22:20:48.536,472308.040100,6430866.480500,2024-09-19 22:20:48.536
2024-09-19,22:20:50.380,472312.178500,6430866.701600,2024-09-19 22:20:50.380
2024-09-19,22:20:52.210,472316.405100,6430866.159100,2024-09-19 22:20:52.210
2024-09-19,22:20:54.059,472320.520700,6430866.080800,2024-09-19 22:20:54.059
2024-09-19,22:20:55.888,472324.638000,6430866.055900,2024-09-19 22:20:55.888
2024-09-19,22:20:57.732,472328.746900,6430865.650100,2024-09-19 22:20:57.732
2024-09-19,22:20:59.576,472332.871500,6430865.356500,2024-09-19 22:20:59.576
2024-09-19,22:21:01.404,472336.987400,6430865.563200,2024-09-19 22:21:01.404
2024-09-19,22:21:03.246,472341.118700,6430865.175800,2024-09-19 22:21:03.246
2024-09-19,22:21:05.085,472345.261900,6430865.239900,2024-09-19 22:21:05.085
2024-09-19,22:21:06.929,472349.395600,6430864.497200,2024-09-19 22:21:06.929
2024-09-19,22:21:08.796,472353.584300,6430864.768900,2024-09-19 22:21:08.796
2024-09-19,22:21:10.640,472357.715200,6430864.634800,2024-09-19 22:21:10.640
2024-09-19,22:21:12.490,472431.357100,6430867.940500,2024-09-19 22:21:12.490
2024-09-19,22:21:14.364,472366.090100,6430864.372900,2024-09-19 22:21:14.364
2024-09-19,22:21:16.178,472370.133900,6430864.279200,2024-09-19 22:21:16.178
2024-09-19,22:21:18.005,472374.257500,6430864.114500,2024-09-19 22:21:18.005
2024-09-19,22:21:21.689,472382.521500,6430863.811500,2024-09-19 22:21:21.689
2024-09-19,22:21:23.534,472386.665800,6430863.664200,2024-09-19 22:21:23.534
2024-09-19,22:21:25.360,472390.736000,6430863.413700,2024-09-19 22:21:25.360
2024-09-19,22:21:27.201,472394.861100,6430863.183800,2024-09-19 22:21:27.201
2024-09-19,22:21:29.047,472399.016200,6430863.237300,2024-09-19 22:21:29.047
2024-09-19,22:21:30.890,472403.124000,6430862.897400,2024-09-19 22:21:30.890
2024-09-19,22:21:32.727,472407.253900,6430862.762600,2024-09-19 22:21:32.727
2024-09-19,22:21:34.568,472411.383600,6430862.612600,2024-09-19 22:21:34.568
2024-09-19,22:21:36.408,472415.521700,6430862.411700,2024-09-19 22:21:36.408
2024-09-19,22:21:38.254,472419.655300,6430862.553500,2024-09-19 22:21:38.254
2024-09-19,22:21:40.086,472423.774300,6430860.003700,2024-09-19 22:21:40.086
2024-09-19,22:21:41.932,472427.937200,6430861.854600,2024-09-19 22:21:41.932
2024-09-19,22:21:43.788,472432.128500,6430862.007600,2024-09-19 22:21:43.788
2024-09-19,22:21:45.625,472436.262900,6430861.685700,2024-09-19 22:21:45.625
2024-09-19,22:21:47.458,472440.355200,6430862.085000,2024-09-19 22:21:47.458
2024-09-19,22:21:49.285,472444.471400,6430861.445200,2024-09-19 22:21:49.285
2024-09-19,22:21:51.129,472448.586900,6430861.213700,2024-09-19 22:21:51.129
2024-09-19,22:21:52.964,472452.714400,6430861.069700,2024-09-19 22:21:52.964
2024-09-19,22:21:56.627,472460.932800,6430860.682700,2024-09-19 22:21:56.627
2024-09-19,22:21:58.486,472465.115100,6430861.668700,2024-09-19 22:21:58.486
2024-09-19,22:22:00.319,472469.207300,6430860.524100,2024-09-19 22:22:00.319
2024-09-19,22:22:02.164,472473.382900,6430860.198100,2024-09-19 22:22:02.164
2024-09-19,22:22:03.998,472477.478400,6430860.160800,2024-09-19 22:22:03.998
2024-09-19,22:22:05.829,472537.549500,6430862.547200,2024-09-19 22:22:05.829
2024-09-19,22:22:07.705,472485.440800,6430859.690300,2024-09-19 22:22:07.705
2024-09-19,22:22:09.537,472488.844200,6430859.560300,2024-09-19 22:22:09.537
2024-09-19,22:22:13.215,472496.213000,6430859.073300,2024-09-19 22:22:13.215
2024-09-19,22:22:15.051,472500.148300,6430858.542800,2024-09-19 22:22:15.051
2024-09-19,22:22:16.884,472503.991200,6430858.969900,2024-09-19 22:22:16.884
2024-09-19,22:22:18.732,472507.842700,6430858.621600,2024-09-19 22:22:18.732
2024-09-19,22:22:20.565,472511.969900,6430858.451200,2024-09-19 22:22:20.565
2024-09-19,22:22:22.418,472515.827100,6430858.283300,2024-09-19 22:22:22.418
2024-09-19,22:22:24.253,472519.978000,6430858.111200,2024-09-19 22:22:24.253
2024-09-19,22:22:26.097,472524.000700,6430858.161400,2024-09-19 22:22:26.097
2024-09-19,22:22:27.946,472528.262000,6430857.979200,2024-09-19 22:22:27.946
2024-09-19,22:22:29.778,472532.136800,6430857.871300,2024-09-19 22:22:29.778
2024-09-19,22:22:31.636,472536.103400,6430857.705500,2024-09-19 22:22:31.636
2024-09-19,22:22:33.480,472540.229300,6430858.413000,2024-09-19 22:22:33.480
2024-09-19,22:22:35.320,472544.347800,6430857.206500,2024-09-19 22:22:35.320
2024-09-19,22:22:37.160,472548.277100,6430857.928700,2024-09-19 22:22:37.160
2024-09-19,22:22:39.004,472552.355800,6430857.194800,2024-09-19 22:22:39.004
2024-09-19,22:22:40.833,472556.463500,6430856.796100,2024-09-19 22:22:40.833
2024-09-19,22:22:42.670,472560.600800,6430856.435800,2024-09-19 22:22:42.670
2024-09-19,22:22:44.505,472564.734100,6430856.495400,2024-09-19 22:22:44.505
2024-09-19,22:22:48.174,472572.848900,6430856.227600,2024-09-19 22:22:48.174
2024-09-19,22:22:50.015,472576.959800,6430856.139400,2024-09-19 22:22:50.015
2024-09-19,22:22:53.682,472585.146600,6430855.846000,2024-09-19 22:22:53.682
2024-09-19,22:22:55.532,472589.027200,6430855.619600,2024-09-19 22:22:55.532
2024-09-19,22:22:57.372,472592.867200,6430855.292700,2024-09-19 22:22:57.372
2024-09-19,22:22:59.216,472596.904800,6430854.979300,2024-09-19 22:22:59.216
2024-09-19,22:23:01.067,472600.800000,6430855.038100,2024-09-19 22:23:01.067
2024-09-19,22:23:02.909,472604.927800,6430854.784800,2024-09-19 22:23:02.909
2024-09-19,22:23:04.742,472608.904100,6430854.869400,2024-09-19 22:23:04.742
2024-09-19,22:23:06.593,472613.052600,6430854.493300,2024-09-19 22:23:06.593
2024-09-19,22:23:15.256,472632.357300,6430854.667500,2024-09-19 22:23:15.256
2024-09-19,22:23:16.026,472634.098200,6430854.030500,2024-09-19 22:23:16.026
2024-09-19,22:23:19.717,472642.359100,6430853.695800,2024-09-19 22:23:19.717
2024-09-19,22:23:21.575,472646.537400,6430853.510400,2024-09-19 22:23:21.575
2024-09-19,22:23:25.259,472654.768000,6430853.311700,2024-09-19 22:23:25.259
2024-09-19,22:23:27.088,472658.873900,6430853.298600,2024-09-19 22:23:27.088
2024-09-19,22:23:28.933,472729.989700,6430856.039200,2024-09-19 22:23:28.933
2024-09-19,22:23:32.614,472671.212100,6430852.790000,2024-09-19 22:23:32.614
2024-09-19,22:23:34.440,472675.279300,6430852.895400,2024-09-19 22:23:34.440
2024-09-19,22:23:36.282,472679.394700,6430852.540600,2024-09-19 22:23:36.282
2024-09-19,22:23:38.109,472683.534000,6430851.885400,2024-09-19 22:23:38.109
2024-09-19,22:23:39.968,472687.706800,6430851.848900,2024-09-19 22:23:39.968
2024-09-19,22:23:41.816,472691.726500,6430852.122900,2024-09-19 22:23:41.816
2024-09-19,22:23:43.657,472695.818800,6430851.764000,2024-09-19 22:23:43.657
2024-09-19,22:23:45.496,472699.357100,6430851.640100,2024-09-19 22:23:45.496
2024-09-19,22:23:49.169,472706.800200,6430851.681000,2024-09-19 22:23:49.169
2024-09-19,22:23:51.010,472710.790400,6430852.428600,2024-09-19 22:23:51.010
2024-09-19,22:23:52.842,472714.855000,6430851.154700,2024-09-19 22:23:52.842
2024-09-19,22:23:54.691,472718.997100,6430850.899300,2024-09-19 22:23:54.691
2024-09-19,22:23:56.513,472723.048300,6430851.097200,2024-09-19 22:23:56.513
2024-09-19,22:23:58.383,472727.210400,6430851.000700,2024-09-19 22:23:58.383
2024-09-19,22:24:00.231,472731.277200,6430850.705200,2024-09-19 22:24:00.231
2024-09-19,22:24:02.081,472735.514100,6430850.577300,2024-09-19 22:24:02.081
2024-09-19,22:24:03.915,472739.523500,6430850.481900,2024-09-19 22:24:03.915
2024-09-19,22:24:05.749,472743.637000,6430850.429400,2024-09-19 22:24:05.749
2024-09-19,22:24:07.595,472747.740200,6430850.192100,2024-09-19 22:24:07.595
2024-09-19,22:24:09.433,472751.843400,6430850.549900,2024-09-19 22:24:09.433
2024-09-19,22:24:11.259,472755.907200,6430849.669300,2024-09-19 22:24:11.259
2024-09-19,22:24:13.102,472760.011900,6430849.831000,2024-09-19 22:24:13.102
2024-09-19,22:24:14.945,472764.131200,6430849.733100,2024-09-19 22:24:14.945
2024-09-19,22:24:16.782,472768.237000,6430849.601200,2024-09-19 22:24:16.782
2024-09-19,22:24:18.608,472772.367900,6430849.447700,2024-09-19 22:24:18.608
2024-09-19,22:24:20.459,472841.587700,6430852.306200,2024-09-19 22:24:20.459
2024-09-19,22:24:24.123,472784.587400,6430848.745300,2024-09-19 22:24:24.123
2024-09-19,22:24:25.992,472788.784000,6430849.006300,2024-09-19 22:24:25.992
2024-09-19,22:24:29.664,472796.973700,6430848.716800,2024-09-19 22:24:29.664
2024-09-19,22:24:31.517,472801.109800,6430848.362300,2024-09-19 22:24:31.517
2024-09-19,22:24:33.352,472805.230100,6430848.415300,2024-09-19 22:24:33.352
2024-09-19,22:24:35.186,472809.277000,6430848.070300,2024-09-19 22:24:35.186
2024-09-19,22:24:37.033,472878.305200,6430851.389900,2024-09-19 22:24:37.033
2024-09-19,22:24:38.900,472817.477600,6430847.866100,2024-09-19 22:24:38.900
2024-09-19,22:24:40.724,472821.633300,6430847.758500,2024-09-19 22:24:40.724
2024-09-19,22:24:42.574,472890.666700,6430850.853100,2024-09-19 22:24:42.574
2024-09-19,22:24:44.453,472829.898800,6430847.689300,2024-09-19 22:24:44.453
2024-09-19,22:24:46.262,472833.920200,6430847.708200,2024-09-19 22:24:46.262
2024-09-19,22:24:48.103,472838.049800,6430847.244800,2024-09-19 22:24:48.103
2024-09-19,22:24:49.943,472842.156800,6430847.273000,2024-09-19 22:24:49.943
2024-09-19,22:24:51.781,472846.394900,6430845.436300,2024-09-19 22:24:51.781
2024-09-19,22:24:53.623,472850.382700,6430846.943300,2024-09-19 22:24:53.623
2024-09-19,22:24:55.469,472854.657600,6430846.512900,2024-09-19 22:24:55.469
2024-09-19,22:24:57.296,472858.732100,6430846.288400,2024-09-19 22:24:57.296
2024-09-19,22:24:59.139,472862.838000,6430846.226200,2024-09-19 22:24:59.139
2024-09-19,22:25:00.980,472866.957700,6430846.422200,2024-09-19 22:25:00.980
2024-09-19,22:25:02.814,472871.064800,6430846.295700,2024-09-19 22:25:02.814
2024-09-19,22:25:04.666,472875.162400,6430846.347400,2024-09-19 22:25:04.666
2024-09-19,22:25:06.494,472879.072700,6430845.770100,2024-09-19 22:25:06.494
2024-09-19,22:25:08.339,472883.176200,6430846.009600,2024-09-19 22:25:08.339
2024-09-19,22:25:10.163,472887.117800,6430848.568200,2024-09-19 22:25:10.163
2024-09-19,22:25:12.015,472891.259900,6430845.428700,2024-09-19 22:25:12.015
2024-09-19,22:25:13.853,472895.372000,6430845.201300,2024-09-19 22:25:13.853
2024-09-19,22:25:15.695,472899.487200,6430845.200200,2024-09-19 22:25:15.695
2024-09-19,22:25:17.540,472903.593500,6430844.887800,2024-09-19 22:25:17.540
2024-09-19,22:25:19.374,472907.712500,6430844.734400,2024-09-19 22:25:19.374
2024-09-19,22:25:21.211,472911.816400,6430844.781400,2024-09-19 22:25:21.211
2024-09-19,22:25:23.050,472915.844100,6430844.753300,2024-09-19 22:25:23.050
2024-09-19,22:25:24.898,472919.776200,6430844.179500,2024-09-19 22:25:24.898
2024-09-19,22:25:26.740,472923.401400,6430846.977100,2024-09-19 22:25:26.740
2024-09-19,22:25:28.565,472927.195500,6430844.170000,2024-09-19 22:25:28.565
2024-09-19,22:25:30.436,472931.402000,6430844.149200,2024-09-19 22:25:30.436
2024-09-19,22:25:32.286,472935.531000,6430844.282400,2024-09-19 22:25:32.286
2024-09-19,22:25:34.121,472939.644900,6430843.880800,2024-09-19 22:25:34.121
2024-09-19,22:25:35.965,472943.763600,6430843.562400,2024-09-19 22:25:35.965
2024-09-19,22:25:37.805,472947.869900,6430843.427200,2024-09-19 22:25:37.805
2024-09-19,22:25:39.649,472951.904000,6430843.852500,2024-09-19 22:25:39.649
2024-09-19,22:25:41.497,472956.016900,6430843.199600,2024-09-19 22:25:41.497
2024-09-19,22:25:43.328,472960.133700,6430842.969500,2024-09-19 22:25:43.328
2024-09-19,22:25:47.001,472968.308500,6430843.030900,2024-09-19 22:25:47.001
2024-09-19,22:25:48.843,472972.428800,6430842.680100,2024-09-19 22:25:48.843
2024-09-19,22:25:50.704,472976.580900,6430842.837700,2024-09-19 22:25:50.704
2024-09-19,22:25:52.558,472980.727600,6430842.578800,2024-09-19 22:25:52.558
2024-09-19,22:25:54.434,472984.941200,6430842.525800,2024-09-19 22:25:54.434
2024-09-19,22:25:56.275,472989.122400,6430844.765900,2024-09-19 22:25:56.275
2024-09-19,22:25:59.979,472997.330700,6430841.791500,2024-09-19 22:25:59.979
2024-09-19,22:26:01.789,473001.503100,6430841.397600,2024-09-19 22:26:01.789
2024-09-19,22:26:03.633,473005.532200,6430841.729600,2024-09-19 22:26:03.633
2024-09-19,22:26:05.472,473009.650500,6430841.404100,2024-09-19 22:26:05.472
2024-09-19,22:26:07.320,473013.756800,6430841.279100,2024-09-19 22:26:07.320
2024-09-19,22:26:09.152,473017.886700,6430840.746800,2024-09-19 22:26:09.152
2024-09-19,22:26:13.176,473026.871800,6430841.085100,2024-09-19 22:26:13.176
2024-09-19,22:26:14.057,473028.853700,6430840.727100,2024-09-19 22:26:14.057
2024-09-19,22:26:15.895,473032.953700,6430841.121600,2024-09-19 22:26:15.895
2024-09-19,22:26:17.741,473037.061800,6430840.586000,2024-09-19 22:26:17.741
2024-09-19,22:26:19.578,473041.177900,6430840.387500,2024-09-19 22:26:19.578
2024-09-19,22:26:21.416,473045.287800,6430840.459700,2024-09-19 22:26:21.416
2024-09-19,22:26:23.272,473049.439600,6430838.055700,2024-09-19 22:26:23.272
2024-09-19,22:26:25.105,473053.548200,6430839.544000,2024-09-19 22:26:25.105
2024-09-19,22:26:26.945,473057.667500,6430839.378600,2024-09-19 22:26:26.945
2024-09-19,22:26:28.782,473061.737500,6430839.372400,2024-09-19 22:26:28.782
2024-09-19,22:26:30.622,473128.004100,6430841.970000,2024-09-19 22:26:30.622
2024-09-19,22:26:32.495,473070.062700,6430839.121100,2024-09-19 22:26:32.495
2024-09-19,22:26:37.305,473143.324000,6430841.269700,2024-09-19 22:26:37.305
2024-09-19,22:26:40.960,473089.010500,6430838.284500,2024-09-19 22:26:40.960
2024-09-19,22:26:42.829,473093.220700,6430838.107900,2024-09-19 22:26:42.829
2024-09-19,22:26:44.658,473097.301500,6430838.029500,2024-09-19 22:26:44.658
2024-09-19,22:26:46.499,473101.406000,6430838.254100,2024-09-19 22:26:46.499
2024-09-19,22:26:48.352,473105.556800,6430837.846800,2024-09-19 22:26:48.352
2024-09-19,22:26:50.200,473109.677500,6430837.701000,2024-09-19 22:26:50.200
2024-09-19,22:26:52.036,473113.777400,6430837.356600,2024-09-19 22:26:52.036
2024-09-19,22:26:53.868,473117.844500,6430837.562400,2024-09-19 22:26:53.868
2024-09-19,22:26:55.718,473121.990100,6430837.374100,2024-09-19 22:26:55.718
2024-09-19,22:26:57.560,473126.098200,6430837.120800,2024-09-19 22:26:57.560
2024-09-19,22:26:59.398,473130.215200,6430837.078700,2024-09-19 22:26:59.398
2024-09-19,22:27:03.082,473138.427400,6430836.564600,2024-09-19 22:27:03.082
2024-09-19,22:27:04.933,473142.595700,6430836.388500,2024-09-19 22:27:04.933
2024-09-19,22:27:06.768,473146.654700,6430836.484700,2024-09-19 22:27:06.768
2024-09-19,22:27:08.610,473150.833500,6430836.048800,2024-09-19 22:27:08.610
2024-09-19,22:27:15.438,473166.104200,6430835.622300,2024-09-19 22:27:15.438
2024-09-19,22:27:16.237,473167.892600,6430835.553000,2024-09-19 22:27:16.237
2024-09-19,22:27:18.075,473172.008300,6430835.435800,2024-09-19 22:27:18.075
2024-09-19,22:27:19.913,473176.115800,6430835.357300,2024-09-19 22:27:19.913
2024-09-19,22:27:21.743,473180.183300,6430835.306000,2024-09-19 22:27:21.743
2024-09-19,22:27:23.587,473184.304300,6430835.000100,2024-09-19 22:27:23.587
2024-09-19,22:27:25.435,473188.457600,6430834.905100,2024-09-19 22:27:25.435
2024-09-19,22:27:29.105,473196.606600,6430835.374400,2024-09-19 22:27:29.105
2024-09-19,22:27:30.964,473200.762300,6430834.415000,2024-09-19 22:27:30.964
2024-09-19,22:27:32.806,473204.863900,6430834.323300,2024-09-19 22:27:32.806
2024-09-19,22:27:34.639,473208.969500,6430834.463800,2024-09-19 22:27:34.639
2024-09-19,22:27:36.469,473213.036800,6430834.249500,2024-09-19 22:27:36.469
2024-09-19,22:27:38.323,473217.294900,6430834.289300,2024-09-19 22:27:38.323
2024-09-19,22:27:40.152,473221.307200,6430833.663200,2024-09-19 22:27:40.152
2024-09-19,22:27:42.003,473225.523000,6430833.786600,2024-09-19 22:27:42.003
2024-09-19,22:27:43.843,473229.542100,6430833.739900,2024-09-19 22:27:43.843
2024-09-19,22:27:45.676,473233.676800,6430833.669700,2024-09-19 22:27:45.676
2024-09-19,22:27:47.517,473237.798800,6430833.291200,2024-09-19 22:27:47.517
2024-09-19,22:27:49.360,473241.913500,6430832.981500,2024-09-19 22:27:49.360
2024-09-19,22:27:51.208,473246.016300,6430832.962500,2024-09-19 22:27:51.208
2024-09-19,22:27:53.045,473250.141000,6430831.672900,2024-09-19 22:27:53.045
2024-09-19,22:27:54.883,473316.545800,6430835.535700,2024-09-19 22:27:54.883
2024-09-19,22:27:56.750,473258.326200,6430832.610500,2024-09-19 22:27:56.750
2024-09-19,22:27:58.568,473262.451900,6430832.508000,2024-09-19 22:27:58.568
2024-09-19,22:28:00.409,473328.995300,6430835.328700,2024-09-19 22:28:00.409
2024-09-19,22:28:02.272,473270.736600,6430832.622500,2024-09-19 22:28:02.272
2024-09-19,22:28:04.090,473274.745800,6430831.994400,2024-09-19 22:28:04.090
2024-09-19,22:28:05.927,473278.854700,6430831.931600,2024-09-19 22:28:05.927
2024-09-19,22:28:07.771,473282.999600,6430831.878600,2024-09-19 22:28:07.771
2024-09-19,22:28:09.600,473287.061500,6430831.703500,2024-09-19 22:28:09.600
2024-09-19,22:28:11.454,473291.200600,6430831.520000,2024-09-19 22:28:11.454
2024-09-19,22:28:13.287,473295.272500,6430831.114400,2024-09-19 22:28:13.287
2024-09-19,22:28:15.135,473299.409200,6430831.074200,2024-09-19 22:28:15.135
2024-09-19,22:28:16.966,473303.482200,6430830.922900,2024-09-19 22:28:16.966
2024-09-19,22:28:20.626,473311.638300,6430830.423100,2024-09-19 22:28:20.626
2024-09-19,22:28:22.491,473315.811000,6430832.279500,2024-09-19 22:28:22.491
2024-09-19,22:28:24.325,473319.899900,6430830.600500,2024-09-19 22:28:24.325
2024-09-19,22:28:26.164,473324.007000,6430829.968400,2024-09-19 22:28:26.164
2024-09-19,22:28:28.001,473328.122700,6430829.921000,2024-09-19 22:28:28.001
2024-09-19,22:28:29.841,473332.225600,6430829.830200,2024-09-19 22:28:29.841
2024-09-19,22:28:31.684,473336.335500,6430829.663000,2024-09-19 22:28:31.684
2024-09-19,22:28:33.532,473340.488200,6430829.655100,2024-09-19 22:28:33.532
2024-09-19,22:28:35.386,473344.586200,6430829.570900,2024-09-19 22:28:35.386
2024-09-19,22:28:37.231,473348.738700,6430829.226400,2024-09-19 22:28:37.231
2024-09-19,22:28:39.084,473415.130500,6430832.096900,2024-09-19 22:28:39.084
2024-09-19,22:28:40.949,473357.037600,6430828.991500,2024-09-19 22:28:40.949
2024-09-19,22:28:42.775,473361.078900,6430828.938400,2024-09-19 22:28:42.775
2024-09-19,22:28:44.609,473365.138100,6430828.349400,2024-09-19 22:28:44.609
2024-09-19,22:28:46.461,473369.270000,6430828.401600,2024-09-19 22:28:46.461
2024-09-19,22:28:48.296,473373.361500,6430828.251400,2024-09-19 22:28:48.296
2024-09-19,22:28:50.132,473377.464100,6430828.032600,2024-09-19 22:28:50.132
2024-09-19,22:28:51.982,473381.551400,6430828.149300,2024-09-19 22:28:51.982
2024-09-19,22:28:53.813,473385.652200,6430827.639300,2024-09-19 22:28:53.813
2024-09-19,22:28:58.661,473396.446900,6430827.485600,2024-09-19 22:28:58.661
2024-09-19,22:29:00.515,473400.610500,6430827.236300,2024-09-19 22:29:00.515
2024-09-19,22:29:02.345,473404.670400,6430827.233700,2024-09-19 22:29:02.345
2024-09-19,22:29:06.032,473412.950400,6430826.761200,2024-09-19 22:29:06.032
2024-09-19,22:29:07.873,473417.057100,6430826.490300,2024-09-19 22:29:07.873
2024-09-19,22:29:11.541,473425.191500,6430826.454200,2024-09-19 22:29:11.541
2024-09-19,22:29:13.379,473429.411800,6430824.886200,2024-09-19 22:29:13.379
2024-09-19,22:29:15.238,473433.434700,6430825.863500,2024-09-19 22:29:15.238
2024-09-19,22:29:17.068,473437.590300,6430825.782000,2024-09-19 22:29:17.068
2024-09-19,22:29:18.908,473441.590600,6430825.412600,2024-09-19 22:29:18.908
2024-09-19,22:29:20.750,473508.147200,6430828.704700,2024-09-19 22:29:20.750
2024-09-19,22:29:22.608,473449.811100,6430825.632200,2024-09-19 22:29:22.608
2024-09-19,22:29:24.416,473453.892500,6430825.207100,2024-09-19 22:29:24.416
2024-09-19,22:29:26.264,473457.991500,6430824.740700,2024-09-19 22:29:26.264
2024-09-19,22:29:28.100,473462.100800,6430824.925400,2024-09-19 22:29:28.100
2024-09-19,22:29:29.936,473466.212400,6430824.938800,2024-09-19 22:29:29.936
2024-09-19,22:29:31.774,473470.212300,6430824.608300,2024-09-19 22:29:31.774
2024-09-19,22:29:33.609,473474.273800,6430824.571800,2024-09-19 22:29:33.609
2024-09-19,22:29:35.455,473478.429700,6430824.457200,2024-09-19 22:29:35.455
2024-09-19,22:29:37.285,473482.583200,6430824.596500,2024-09-19 22:29:37.285
2024-09-19,22:29:39.130,473486.679700,6430824.285500,2024-09-19 22:29:39.130
2024-09-19,22:29:40.972,473490.821500,6430824.141400,2024-09-19 22:29:40.972
2024-09-19,22:29:42.825,473494.928900,6430823.994200,2024-09-19 22:29:42.825
2024-09-19,22:29:44.662,473498.928700,6430823.937500,2024-09-19 22:29:44.662
2024-09-19,22:29:46.505,473503.134800,6430823.456300,2024-09-19 22:29:46.505
2024-09-19,22:29:48.337,473507.123800,6430823.368900,2024-09-19 22:29:48.337
2024-09-19,22:29:50.188,473511.332000,6430823.099700,2024-09-19 22:29:50.188
2024-09-19,22:29:52.030,473515.402700,6430823.104600,2024-09-19 22:29:52.030
2024-09-19,22:29:53.880,473519.537100,6430822.775000,2024-09-19 22:29:53.880
2024-09-19,22:29:55.710,473523.579000,6430822.579800,2024-09-19 22:29:55.710
2024-09-19,22:29:57.548,473527.675300,6430822.457100,2024-09-19 22:29:57.548
2024-09-19,22:29:59.399,473531.803800,6430822.335400,2024-09-19 22:29:59.399
2024-09-19,22:30:01.232,473535.867400,6430822.037900,2024-09-19 22:30:01.232
2024-09-19,22:30:03.082,473540.014300,6430822.033800,2024-09-19 22:30:03.082
2024-09-19,22:30:04.917,473544.079100,6430824.280200,2024-09-19 22:30:04.917
2024-09-19,22:30:06.754,473548.222000,6430821.845600,2024-09-19 22:30:06.754
2024-09-19,22:30:08.591,473552.271800,6430821.702200,2024-09-19 22:30:08.591
2024-09-19,22:30:10.444,473556.404800,6430821.431600,2024-09-19 22:30:10.444
2024-09-19,22:30:12.275,473621.804600,6430824.671500,2024-09-19 22:30:12.275
2024-09-19,22:30:14.136,473564.518600,6430821.241600,2024-09-19 22:30:14.136
2024-09-19,22:30:15.959,473568.564300,6430820.792200,2024-09-19 22:30:15.959
2024-09-19,22:30:17.803,473572.649600,6430820.621800,2024-09-19 22:30:17.803
2024-09-19,22:30:21.447,473580.840800,6430820.461000,2024-09-19 22:30:21.447
2024-09-19,22:30:23.313,473585.011100,6430820.609100,2024-09-19 22:30:23.313
2024-09-19,22:30:25.156,473589.009400,6430820.514600,2024-09-19 22:30:25.156
2024-09-19,22:30:26.976,473593.062500,6430820.141300,2024-09-19 22:30:26.976
2024-09-19,22:30:28.827,473597.267400,6430820.073300,2024-09-19 22:30:28.827
2024-09-19,22:30:30.673,473601.278200,6430819.554000,2024-09-19 22:30:30.673
2024-09-19,22:30:32.504,473605.480100,6430819.466300,2024-09-19 22:30:32.504
2024-09-19,22:30:34.343,473609.565400,6430819.254900,2024-09-19 22:30:34.343
2024-09-19,22:30:36.186,473613.626900,6430819.670900,2024-09-19 22:30:36.186
2024-09-19,22:30:38.020,473617.705900,6430819.357400,2024-09-19 22:30:38.020
2024-09-19,22:30:39.859,473621.693500,6430819.223700,2024-09-19 22:30:39.859
